place_id,place_name,city,state,old_image_url,new_image_url,pexels_photo_id,pexels_url,photographer,photographer_url,query_used,match_type,match_score,action,status
"place-nicholson-cemetery-delhi","Nicholson Cemetery","Delhi","Delhi","https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800","https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-nizamuddin-dargah-delhi","Nizamuddin Dargah","Delhi","Delhi","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-party-at-the-connaught-place-delhi","Party at the Connaught Place","Delhi","Delhi","https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800","https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-pick-the-trends-at-sarojini-market-delhi","Pick the Trends at Sarojini Market","Delhi","Delhi","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-pradhanmantri-sangrahalaya-delhi","Pradhanmantri Sangrahalaya","Delhi","Delhi","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","","","","","Pradhanmantri Sangrahalaya, Delhi, Delhi, India","weak",35,"KEPT_EXISTING","kept_existing"
"place-quwwat-ul-islam-mosque-delhi","Quwwat-ul-Islam Mosque","Delhi","Delhi","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-rajghat-delhi","Rajghat","Delhi","Delhi","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-rajpath-delhi","Rajpath","Delhi","Delhi","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-rashtrapati-bhavan-delhi","Rashtrapati Bhavan","Delhi","Delhi","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-red-fort-delhi","Red Fort","Delhi","Delhi","https://cdn.britannica.com/20/189820-050-D650A54D/Red-Fort-Old-Delhi-India.jpg","https://images.pexels.com/photos/14094276/pexels-photo-14094276.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","14094276","https://www.pexels.com/photo/facade-of-the-lahori-gate-in-red-fort-in-delhi-india-14094276/","Vishal Adhikari","https://www.pexels.com/@vishalcreation","Red Fort, Delhi, Delhi, India","exact",85,"REPLACED_EXACT","replaced"
"place-roam-around-the-shopping-markets-delhi","Roam around the Shopping Markets","Delhi","Delhi","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-safdarjung-tomb-delhi","Safdarjung Tomb","Delhi","Delhi","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-savour-the-food-of-khan-market-delhi","Savour the food of Khan Market","Delhi","Delhi","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-shop-eat-at-dilli-haat-delhi","Shop & Eat at Dilli Haat","Delhi","Delhi","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-stroll-through-pragati-maidan-delhi","Stroll through Pragati Maidan","Delhi","Delhi","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-sulabh-international-museum-of-toilets-delhi","Sulabh International Museum of Toilets","Delhi","Delhi","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-sunder-nursery-delhi","Sunder Nursery","Delhi","Delhi","https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Sunder_Nursery_Sep-2019.jpg/1200px-Sunder_Nursery_Sep-2019.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Sunder_Nursery_Sep-2019.jpg/1200px-Sunder_Nursery_Sep-2019.jpg","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-teen-murti-bhavan-nehru-house-and-nehru-planetarium-delhi","Teen Murti Bhavan (Nehru House) and Nehru Planetarium","Delhi","Delhi","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-tour-the-national-zoological-park-delhi","Tour the National Zoological Park","Delhi","Delhi","https://images.unsplash.com/photo-1585320806297-9794b3e4eeae?w=800","https://images.unsplash.com/photo-1585320806297-9794b3e4eeae?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-tughlaqabad-fort-delhi","Tughlaqabad Fort","Delhi","Delhi","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-waste-to-wonder-park-delhi","Waste to Wonder Park","Delhi","Delhi","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/aa/20/2c/made-by-cupboard-sheets.jpg?w=1200&h=-1&s=1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/aa/20/2c/made-by-cupboard-sheets.jpg?w=1200&h=-1&s=1","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-adventures-of-anjuna-beach-goa","Adventures of Anjuna Beach","Goa","Goa","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-aguada-beach-goa","Aguada Beach","Goa","Goa","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/30/bd/4c/photo2jpg.jpg?w=1200&h=-1&s=1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/30/bd/4c/photo2jpg.jpg?w=1200&h=-1&s=1","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-anjuna-flea-market-goa","Anjuna Flea Market","Goa","Goa","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-arambol-beach-goa","Arambol Beach","Goa","Goa","https://upload.wikimedia.org/wikipedia/commons/a/ab/Arambol_2022-01-04-2.jpg","https://upload.wikimedia.org/wikipedia/commons/a/ab/Arambol_2022-01-04-2.jpg","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-arvalem-waterfalls-goa","Arvalem Waterfalls","Goa","Goa","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-basilica-of-bom-jesus-goa","Basilica of Bom Jesus","Goa","Goa","https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Basilica_of_bom_jesus_-_Front_View.jpg/1200px-Basilica_of_bom_jesus_-_Front_View.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Basilica_of_bom_jesus_-_Front_View.jpg/1200px-Basilica_of_bom_jesus_-_Front_View.jpg","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-behold-to-dudhsagar-waterfalls-goa","Behold to Dudhsagar Waterfalls","Goa","Goa","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-betalbatim-beach-goa","Betalbatim Beach","Goa","Goa","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-bhagwan-mahavir-sanctuary-goa","Bhagwan Mahavir Sanctuary","Goa","Goa","https://images.unsplash.com/photo-1544735716-392fe2489ffa?w=800","https://images.unsplash.com/photo-1544735716-392fe2489ffa?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-brittos-goa","Brittos","Goa","Goa","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","","","","","Brittos, Goa, Goa, India","weak",35,"KEPT_EXISTING","kept_existing"
"place-bungee-jumping-in-goa-goa","Bungee Jumping in Goa","Goa","Goa","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-butterfly-beach-goa","Butterfly Beach","Goa","Goa","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-butterfly-conservatory-of-goa-goa","Butterfly Conservatory Of Goa","Goa","Goa","https://images.unsplash.com/photo-1544735716-392fe2489ffa?w=800","https://images.unsplash.com/photo-1544735716-392fe2489ffa?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-cabo-de-rama-beach-goa","Cabo de Rama Beach","Goa","Goa","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-calangute-beach-goa","Calangute Beach","Goa","Goa","https://s7ap1.scene7.com/is/image/incredibleindia/calangute-beach-goa-7-musthead-hero?qlt=82&ts=1726735078814","https://s7ap1.scene7.com/is/image/incredibleindia/calangute-beach-goa-7-musthead-hero?qlt=82&ts=1726735078814","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-carnival-in-goa-goa","Carnival in Goa","Goa","Goa","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-casino-goa","Casino","Goa","Goa","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-chapora-fort-goa","Chapora Fort","Goa","Goa","https://upload.wikimedia.org/wikipedia/commons/3/35/Fort_Chapora_26012016.jpg","https://upload.wikimedia.org/wikipedia/commons/3/35/Fort_Chapora_26012016.jpg","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-church-of-our-lady-of-the-immaculate-conception-goa","Church of Our Lady of the Immaculate Conception","Goa","Goa","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-church-of-st-francis-of-assisi-goa","Church of St Francis of Assisi","Goa","Goa","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-church-of-st-cajetan-goa","Church of St. Cajetan","Goa","Goa","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-club-lpk-love-passion-karma-goa","Club LPK - Love Passion Karma","Goa","Goa","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-dine-on-a-cruise-goa","Dine on a Cruise","Goa","Goa","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-divar-island-goa","Divar Island","Goa","Goa","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-explore-dona-paula-goa","Explore Dona Paula","Goa","Goa","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-fontainhas-and-sao-tome-goa","Fontainhas and Sao Tome","Goa","Goa","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-fort-aguada-goa","Fort Aguada","Goa","Goa","https://upload.wikimedia.org/wikipedia/commons/a/ad/Fort_aguada.jpg","https://upload.wikimedia.org/wikipedia/commons/a/ad/Fort_aguada.jpg","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-fort-tiracol-goa","Fort Tiracol","Goa","Goa","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-fun-time-in-calangute-beach-goa","Fun time in Calangute Beach","Goa","Goa","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-go-shopping-in-goa-goa","Go Shopping in Goa","Goa","Goa","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-grande-island-goa","Grande Island","Goa","Goa","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-mambos-goa","Mambos","Goa","Goa","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-mollem-national-park-goa","Mollem National Park","Goa","Goa","https://images.unsplash.com/photo-1502680390548-bdbac40e4ce3?w=800","https://images.unsplash.com/photo-1502680390548-bdbac40e4ce3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-monastery-of-st-augustine-goa","Monastery Of St Augustine","Goa","Goa","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-party-at-the-tito-s-goa","Party at the Tito's","Goa","Goa","https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800","https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800","","","","","Party at the Tito's, Goa, Goa, India","weak",35,"KEPT_EXISTING","kept_existing"
"place-rejuvenate-by-spas-and-massages-goa","Rejuvenate by Spas and Massages","Goa","Goa","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-relax-at-the-palolem-beach-goa","Relax at the Palolem beach","Goa","Goa","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-savoi-plantation-goa","Savoi Plantation","Goa","Goa","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-scuba-diving-in-goa-goa","Scuba Diving in Goa","Goa","Goa","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-se-cathedral-goa","Se Cathedral","Goa","Goa","https://upload.wikimedia.org/wikipedia/commons/7/72/Se%E2%80%99_Cathedral%2C_Goa.jpg","https://upload.wikimedia.org/wikipedia/commons/7/72/Se%E2%80%99_Cathedral%2C_Goa.jpg","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-sri-mahadeva-temple-goa","Sri Mahadeva Temple","Goa","Goa","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-sunburn-festival-goa","Sunburn Festival","Goa","Goa","https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800","https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-thalassa-goa","Thalassa","Goa","Goa","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-water-sports-in-goa-goa","Water Sports in Goa","Goa","Goa","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-basilica-of-bom-jesus-panaji-222","Basilica of Bom Jesus","Panaji","Goa","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-dona-paula-panaji","Dona Paula","Panaji","Goa","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-fort-aguada-panaji-224","Fort Aguada","Panaji","Goa","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-auda-garden-ahmedabad","AUDA Garden","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1585320806297-9794b3e4eeae?w=800","https://images.unsplash.com/photo-1585320806297-9794b3e4eeae?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-adalaj-step-well-ahmedabad","Adalaj Step Well","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-ahmedabad-one-ahmedabad","Ahmedabad One","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-alpha-one-mall-ahmedabad","Alpha One Mall","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-banascraft-ahmedabad","Banascraft","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800","https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-bhadra-fort-teen-darwaza-ahmedabad","Bhadra Fort & Teen Darwaza","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-calico-textile-museum-ahmedabad","Calico Textile Museum","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-city-shopping-ahmedabad","City Shopping","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-dada-bhagwan-temple-ahmedabad","Dada Bhagwan temple","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-dada-hari-wav-ahmedabad","Dada Hari Wav","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-dhanvantari-garden-ahmedabad","Dhanvantari Garden","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1585320806297-9794b3e4eeae?w=800","https://images.unsplash.com/photo-1585320806297-9794b3e4eeae?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-gotila-garden-talav-ahmedabad","Gotila Garden-Talav","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1585320806297-9794b3e4eeae?w=800","https://images.unsplash.com/photo-1585320806297-9794b3e4eeae?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-hathisingh-jain-temple-ahmedabad","Hathisingh Jain Temple","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-iskcon-temple-ahmedabad","ISKCON Temple","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-jama-masjid-ahmedabad","Jama Masjid","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.pexels.com/photos/672638/pexels-photo-672638.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","672638","https://www.pexels.com/photo/monochrome-photograph-of-mosque-672638/","NAUSHIL | SKYHAWK. ASIA","https://www.pexels.com/@naushil-skyhawk-asia-151720","Jama Masjid, Ahmedabad, Gujarat, India","relevant",70,"REPLACED_RELEVANT","replaced"
"place-jhulta-minar-ahmedabad","Jhulta Minar","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-kamala-nehru-zoo-ahmedabad","Kamala Nehru Zoo","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-kankaria-lake-ahmedabad","Kankaria Lake","Ahmedabad","Gujarat","https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Kankaria_Carnival_2_Ahmedabad.JPG/1200px-Kankaria_Carnival_2_Ahmedabad.JPG","https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Kankaria_Carnival_2_Ahmedabad.JPG/1200px-Kankaria_Carnival_2_Ahmedabad.JPG","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-kapasi-handicraft-emporium-ahmedabad","Kapasi Handicraft Emporium","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-kite-museum-ahmedabad","Kite Museum","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-lal-darwaza-ahmedabad","Lal Darwaza","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-lalbhai-dalpatbhai-museum-ahmedabad","Lalbhai Dalpatbhai Museum","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-law-garden-night-market-ahmedabad","Law Garden Night Market","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-lothal-ahmedabad","Lothal","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-manek-chowk-ahmedabad","Manek Chowk","Ahmedabad","Gujarat","https://upload.wikimedia.org/wikipedia/commons/9/9f/Manekchok.jpg","https://upload.wikimedia.org/wikipedia/commons/9/9f/Manekchok.jpg","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-modhera-sun-temple-ahmedabad","Modhera Sun Temple","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-nehru-bridge-ahmedabad","Nehru Bridge","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1548013146-72479768bada?w=800","https://images.unsplash.com/photo-1548013146-72479768bada?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-one-tree-hill-garden-ahmedabad","One Tree Hill Garden","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
